index_code,date,open,close,low,1,volume,money,change
sh000001,1998/6/11,1872,1347.68,1346.07,1872,4239517000,4017341600,-0.015069795
sh000001,1998/6/12,1873,1383.39,1365.08,1873,5425097000,5286896400,0.026497388
sh000001,1998/6/15,1874,1365.34,1359.88,1874,5488431000,5746006200,-0.013047658
sh000001,1998/6/16,1875,1348.59,1323.53,1875,5929275000,5688431800,-0.012268007
sh000001,1998/6/17,1876,1348.94,1344.44,1876,5131605000,4693476100,0.00025953
sh000001,1998/6/18,1877,1370.69,1352.24,1877,5243717000,4574002300,0.016123771
sh000001,1998/6/19,1878,1392.88,1376.19,1878,5359102000,5865710700,0.016188927
sh000001,1998/6/22,1879,1399.36,1392.06,1879,6433844000,7335549200,0.004652231
sh000001,1998/6/23,1880,1397.96,1385.45,1880,6393473000,7194499000,-0.001000457
sh000001,1998/6/24,1881,1401.74,1390.86,1881,6315300000,6638772500,0.00270394
sh000001,1998/6/25,1882,1382.04,1377.18,1882,5065461000,5084424600,-0.014053962
sh000001,1998/6/26,1883,1385.62,1376.41,1883,10178135000,5311187300,0.002590374
sh000001,1998/6/29,1884,1361.43,1356.22,1884,6015491000,4858413700,-0.017457889
sh000001,1998/6/30,1885,1339.2,1335.21,1885,3810656000,3707584300,-0.016328419
sh000001,1998/7/1,1886,1316.44,1315.18,1886,5550416000,4673538500,-0.016995221
sh000001,1998/7/2,1887,1331.65,1297,1887,4845889000,4305714600,0.011553888
sh000001,1998/7/3,1888,1335.13,1327.8,1888,5450636000,4619806700,0.002613299
sh000001,1998/7/6,1889,1315.28,1313.28,1889,4627863000,4031200800,-0.014867466
sh000001,1998/7/7,1890,1324.4,1307.91,1890,3515220000,3019955200,0.006933885
sh000001,1998/7/8,1891,1338.98,1326.63,1891,3452984000,3153977300,0.011008759
sh000001,1998/7/9,1892,1343.23,1336.66,1892,3988182000,3240223700,0.003174058
sh000001,1998/7/10,1893,1360.62,1344.63,1893,5297925000,4068972300,0.012946405
sh000001,1998/7/13,1894,1358.81,1352.16,1894,4795185000,4402662900,-0.001330276
sh000001,1998/7/14,1895,1336.56,1334.71,1895,5156275000,4973576300,-0.016374622
sh000001,1998/7/15,1896,1335.47,1326.32,1896,4335965000,4293266400,-0.000815526
sh000001,1998/7/16,1897,1325.63,1317.89,1897,4355452000,4265023400,-0.007368192
sh000001,1998/7/17,1898,1314.72,1311.75,1898,5126150000,4607755000,-0.008230049
sh000001,1998/7/20,1899,1287.07,1278.3,1899,4853887000,4140592600,-0.021031094
sh000001,1998/7/21,1900,1313.01,1284.8,1900,4077168000,3651871900,0.020154304
sh000001,1998/7/22,1901,1299.15,1295.61,1901,3494924000,3328691700,-0.010555898
sh000001,1998/7/23,1902,1316.27,1299.15,1902,4108168000,3245838400,0.013177847
sh000001,1998/7/24,1903,1326.82,1317.85,1903,4109076000,3877898000,0.008015073
sh000001,1998/7/27,1904,1321.9,1314.73,1904,3954971000,3427756800,-0.003708114
sh000001,1998/7/28,1905,1317.95,1313.2,1905,3401691000,2866543600,-0.002988123
sh000001,1998/7/29,1906,1311.94,1308.26,1906,3850139000,3146728400,-0.004560112
sh000001,1998/7/30,1907,1315.3,1309.77,1907,9860431000,3247826800,0.002561093
sh000001,1998/7/31,1908,1316.92,1312.38,1908,4825760000,3482685500,0.001231658
sh000001,1998/8/3,1909,1302.1,1299.93,1909,4622575000,3181406200,-0.011253531
sh000001,1998/8/4,1910,1293.46,1283.2,1910,4159886000,2839310800,-0.006635435
sh000001,1998/8/5,1911,1307.44,1293.12,1911,5682483000,2745258900,0.01080822
sh000001,1998/8/6,1912,1294.16,1292.39,1912,6236446000,2897824000,-0.010157254
sh000001,1998/8/7,1913,1271.07,1267.92,1913,5676227000,4386632300,-0.017841689
sh000001,1998/8/10,1914,1234.58,1227.47,1914,4890102000,3336072700,-0.028708096
sh000001,1998/8/11,1915,1207.67,1206.64,1915,3627140000,2745318600,-0.021796886
sh000001,1998/8/12,1916,1190.55,1158.79,1916,5306028000,3868194000,-0.014176058
sh000001,1998/8/13,1917,1204.18,1185.57,1917,4214021000,3379172700,0.01144849
sh000001,1998/8/14,1918,1168.03,1165.87,1918,4689208000,3431901400,-0.030020429
sh000001,1998/8/17,1919,1070.41,1068.66,1919,5361820000,3434632000,-0.08357662
sh000001,1998/8/18,1920,1071.3,1043.02,1920,5309127000,3249983800,0.000831457
sh000001,1998/8/19,1921,1126.08,1072.72,1921,7199985000,3641886900,0.051134136
sh000001,1998/8/20,1922,1149.91,1113.86,1922,6440398000,4123444000,0.021161907
sh000001,1998/8/21,1923,1177.62,1141.51,1923,7170023000,4740488000,0.024097538
sh000001,1998/8/24,1924,1178.55,1166.14,1924,7292800000,5146376100,0.000789728
sh000001,1998/8/25,1925,1179.07,1159.39,1925,6366485000,4612296100,0.00044122
sh000001,1998/8/26,1926,1160.29,1159.52,1926,6644549000,3731662700,-0.015927808
sh000001,1998/8/27,1927,1145.22,1142.17,1927,4680063000,3099138100,-0.012988132
sh000001,1998/8/28,1928,1129.72,1125.2,1928,4504187000,2848366800,-0.013534517
sh000001,1998/8/31,1929,1150.22,1072.42,1929,5612657000,3291809800,0.018146089
sh000001,1998/9/1,1930,1143.13,1123.64,1930,5622089000,3658948800,-0.006164038
sh000001,1998/9/2,1931,1136.89,1129.81,1931,4057826000,2396550700,-0.005458697
sh000001,1998/9/3,1932,1147.2,1136.14,1932,3656841000,2385251000,0.009068599
sh000001,1998/9/4,1933,1163.53,1148.94,1933,5276275000,3298078100,0.014234658
sh000001,1998/9/7,1934,1178.38,1163.21,1934,4907531000,3256125100,0.012762885
sh000001,1998/9/8,1935,1167.6,1166.66,1935,6025118000,3517638200,-0.009148153
sh000001,1998/9/9,1936,1190.68,1162.47,1936,6320131000,5158327800,0.019767044
sh000001,1998/9/10,1937,1213.67,1194.12,1937,10190773000,7536379600,0.019308294
sh000001,1998/9/11,1938,1218.01,1206.61,1938,8687870000,6578319000,0.003575931
sh000001,1998/9/14,1939,1239.61,1214.44,1939,12520165000,7443831000,0.017733845
sh000001,1998/9/15,1940,1230.13,1228.88,1940,10596866000,6893843700,-0.007647567
sh000001,1998/9/16,1941,1252.14,1225.29,1941,9419148000,6971043600,0.017892418
sh000001,1998/9/17,1942,1233.7,1226.72,1942,11191366000,9614160600,-0.014726788
sh000001,1998/9/18,1943,1207,1199.58,1943,8887182000,7338972800,-0.021642214
sh000001,1998/9/21,1944,1222.38,1193.82,1944,6041948000,4742736000,0.012742336
sh000001,1998/9/22,1945,1222.63,1214.02,1945,5329662000,4264156300,0.000204519
sh000001,1998/9/23,1946,1229.86,1222.36,1946,5413091000,4054573200,0.005913482
sh000001,1998/9/24,1947,1199.06,1196.92,1947,7166078000,5775046300,-0.025043501
sh000001,1998/9/25,1948,1221.58,1192.08,1948,5309184000,4136215400,0.018781379
sh000001,1998/9/28,1949,1230.21,1217.65,1949,6996815000,5302732300,0.007064621
sh000001,1998/9/29,1950,1231.75,1226.84,1950,5584417000,4205031200,0.001251819
sh000001,1998/9/30,1951,1242.9,1233.43,1951,5611272000,3972023300,0.009052162
sh000001,1998/10/5,1952,1234.78,1231.4,1952,4504095000,3520363000,-0.006533108
sh000001,1998/10/6,1953,1217.46,1214.83,1953,5012908000,3586514700,-0.01402679
sh000001,1998/10/7,1954,1213.79,1207.93,1954,5274522000,3692593400,-0.003014473
sh000001,1998/10/8,1955,1228.71,1215.87,1955,4873150000,3823311900,0.012292077
sh000001,1998/10/9,1956,1236.93,1229.85,1956,6284638000,5135613100,0.006689943
sh000001,1998/10/12,1957,1247.15,1227.86,1957,7039820000,5934717900,0.008262392
sh000001,1998/10/13,1958,1244.07,1239.77,1958,7027968000,6036698600,-0.002469631
sh000001,1998/10/14,1959,1240.6,1234.07,1959,5325806000,4335837400,-0.002789232
sh000001,1998/10/15,1960,1254.81,1241.26,1960,6299013000,5554401500,0.011454135
sh000001,1998/10/16,1961,1251.53,1249.93,1961,7013483000,6210445500,-0.002613942
sh000001,1998/10/19,1962,1246.24,1240.45,1962,5713473000,4952701000,-0.004226826
sh000001,1998/10/20,1963,1243.65,1238.3,1963,5451338000,4196373400,-0.002078251
sh000001,1998/10/21,1964,1207.83,1206.12,1964,7465233000,6347663300,-0.028802316
sh000001,1998/10/22,1965,1216.09,1191.56,1965,6369171000,5419410800,0.006838711
sh000001,1998/10/23,1966,1217.43,1215.47,1966,6731134000,5913375400,0.001101892
sh000001,1998/10/26,1967,1208.27,1195.24,1967,6722033000,6095442200,-0.007524047
sh000001,1998/10/27,1968,1216.79,1204.74,1968,5103062000,4898582600,0.007051404
sh000001,1998/10/28,1969,1225.93,1217.23,1969,5241782000,4977480000,0.007511567
sh000001,1998/10/29,1970,1216.76,1214.92,1970,4580666000,4261178200,-0.007480036
sh000001,1998/10/30,1971,1217.32,1215.46,1971,4692935000,4522613100,0.000460239
sh000001,1998/11/2,1972,1223.48,1210.85,1972,4348542000,4249035000,0.005060296
sh000001,1998/11/3,1973,1236.87,1225.22,1973,4742017000,4818945100,0.010944192
sh000001,1998/11/4,1974,1235.8,1232.78,1974,4604591000,4515810000,-0.000865087
sh000001,1998/11/5,1975,1253.28,1237.51,1975,6918229000,6348039600,0.014144684
sh000001,1998/11/6,1976,1259.77,1257.17,1976,10106382000,9123308400,0.005178412
sh000001,1998/11/9,1977,1283.12,1263.96,1977,8778119000,7894014100,0.018535129
sh000001,1998/11/10,1978,1286.56,1275.19,1978,7898536000,7131539000,0.002680965
sh000001,1998/11/11,1979,1286.2,1278.47,1979,6657489000,6595376200,-0.000279816
sh000001,1998/11/12,1980,1282.99,1278.94,1980,6745534000,6660339200,-0.002495724
sh000001,1998/11/13,1981,1282.51,1271.32,1981,5640455000,5548211200,-0.000374126
sh000001,1998/11/16,1982,1293.74,1281.6,1982,5825646000,5945616000,0.008756267
sh000001,1998/11/17,1983,1290.6,1285.02,1983,5655216000,5622580900,-0.002427072
sh000001,1998/11/18,1984,1285.5,1281.6,1984,5451822000,5112591500,-0.00395165
sh000001,1998/11/19,1985,1275.61,1274.09,1985,4871674000,5251532700,-0.007693504
sh000001,1998/11/20,1986,1275.37,1271.66,1986,4504673000,4577253700,-0.000188145
sh000001,1998/11/23,1987,1273.79,1269.1,1987,4564038000,4267048500,-0.001238856
sh000001,1998/11/24,1988,1278.92,1274.41,1988,6718641000,4090663500,0.004027351
sh000001,1998/11/25,1989,1263.85,1262.23,1989,4966802000,3856932900,-0.01178338
sh000001,1998/11/26,1990,1252.82,1247.84,1990,4351326000,3934525400,-0.008727301
sh000001,1998/11/27,1991,1245.08,1242.57,1991,4275890000,3662602100,-0.006178062
sh000001,1998/11/30,1992,1247.42,1238.14,1992,4046778000,3274811300,0.001879397
sh000001,1998/12/1,1993,1234.36,1232,1993,3879527000,3147626800,-0.010469609
sh000001,1998/12/2,1994,1236.97,1222.65,1994,3423890000,3004046800,0.002114456
sh000001,1998/12/3,1995,1232.51,1229.85,1995,3767116000,3305679100,-0.003605585
sh000001,1998/12/4,1996,1219.2,1213.56,1996,3700420000,3159102900,-0.010799101
sh000001,1998/12/7,1997,1209.54,1207.76,1997,3344392000,2649864600,-0.007923228
sh000001,1998/12/8,1998,1223.26,1209.81,1998,2977797000,2179788800,0.011343155
sh000001,1998/12/9,1999,1224.09,1219.01,1999,2567503000,1963065200,0.000678515
sh000001,1998/12/10,2000,1204.64,1203.07,2000,3513077000,2562550000,-0.015889355
sh000001,1998/12/11,2001,1214.21,1194.07,2001,3183443000,2215137700,0.007944282
sh000001,1998/12/14,2002,1196.3,1194.66,2002,2825688000,2058674200,-0.014750331
sh000001,1998/12/15,2003,1194.84,1173.92,2003,3308838000,2376442500,-0.00122043
sh000001,1998/12/16,2004,1183.06,1180.86,2004,2399984000,1816287000,-0.009859061
sh000001,1998/12/17,2005,1160.09,1158.51,2005,3448844000,2452256800,-0.019415752
sh000001,1998/12/18,2006,1155.92,1150.72,2006,2859909000,1994390200,-0.003594549
sh000001,1998/12/21,2007,1154.43,1150.39,2007,2338726000,1648014700,-0.001289017
sh000001,1998/12/22,2008,1185.97,1155.62,2008,3520388000,2556981700,0.027320842
sh000001,1998/12/23,2009,1172.51,1170.16,2009,2917591000,2167776700,-0.01134936
sh000001,1998/12/24,2010,1168.98,1161.85,2010,2654896000,2111622600,-0.003010635
sh000001,1998/12/25,2011,1173.91,1169.54,2011,2977074000,1913445300,0.004217352
sh000001,1998/12/28,2012,1159.94,1157.7,2012,3366096000,1949647800,-0.011900401
sh000001,1998/12/29,2013,1142.73,1139.99,2013,3166236000,2056304700,-0.014836974
sh000001,1998/12/30,2014,1148.26,1125.56,2014,3710301000,2306942000,0.004839288
sh000001,1998/12/31,2015,1146.7,1140.36,2015,2317843000,1693962100,-0.001358577
sh000001,1999/1/4,2016,1125.82,1124.21,2016,2339517000,1162131200,-0.018208773
sh000001,1999/1/5,2017,1119.97,1104.5,2017,2891920000,1539226400,-0.005196213
sh000001,1999/1/6,2018,1132.59,1120.4,2018,3255491000,1965295400,0.011268159
sh000001,1999/1/7,2019,1137.73,1125.67,2019,3715075000,2252123900,0.004538271
sh000001,1999/1/8,2020,1168.81,1138.77,2020,4436240000,3260373500,0.027317553
sh000001,1999/1/11,2021,1172.81,1158.54,2021,3962658000,2931034200,0.003422284
sh000001,1999/1/12,2022,1158.87,1158.3,2022,4624921000,3346021400,-0.011885983
sh000001,1999/1/13,2023,1148.15,1144.45,2023,4461641000,3035516000,-0.00925039
sh000001,1999/1/14,2024,1148.66,1142.35,2024,3230412000,2390041800,0.000444193
sh000001,1999/1/15,2025,1137.31,1136.3,2025,3854682000,3164482600,-0.009881079
sh000001,1999/1/18,2026,1153.12,1126.71,2026,4477097000,3379570200,0.013901223
sh000001,1999/1/19,2027,1158.55,1149.37,2027,4442966000,3472683700,0.004708964
sh000001,1999/1/20,2028,1151.37,1148.81,2028,4063705000,2463827700,-0.006197402
sh000001,1999/1/21,2029,1158.5,1145.3,2029,4474945000,2652448900,0.006192623
sh000001,1999/1/22,2030,1162.35,1157.15,2030,5536576000,3604596900,0.003323263
sh000001,1999/1/25,2031,1148.12,1146.97,2031,7913127000,2915820900,-0.01224244
sh000001,1999/1/26,2032,1138.21,1132.96,2032,6203293000,2547779300,-0.008631502
sh000001,1999/1/27,2033,1146.49,1134.13,2033,7570979000,2533490800,0.00727458
sh000001,1999/1/28,2034,1140.98,1137.12,2034,6254345000,3409020400,-0.004805973
sh000001,1999/1/29,2035,1134.67,1130.33,2035,5151585000,2834648900,-0.005530334
sh000001,1999/2/1,2036,1120.53,1118.55,2036,5084152000,2538582800,-0.012461773
sh000001,1999/2/2,2037,1126.4,1114.79,2037,3989973000,2198951000,0.005238592
sh000001,1999/2/3,2038,1116.87,1115.13,2038,3714841000,2251161000,-0.008460582
sh000001,1999/2/4,2039,1103.5,1102.49,2039,3891062000,2116437300,-0.011970955
sh000001,1999/2/5,2040,1081.44,1079.22,2040,4085180000,2217085000,-0.019990938
sh000001,1999/2/8,2041,1065.82,1064.17,2041,3523808000,1915979100,-0.014443705
sh000001,1999/2/9,2042,1090.09,1065.91,2042,3275662000,1805294800,0.0227712
sh000001,1999/3/1,2043,1097.98,1084.16,2043,2885407000,1573510600,0.007237934
sh000001,1999/3/2,2044,1100.92,1090.04,2044,4040064000,2075631100,0.002677644
sh000001,1999/3/3,2045,1128.74,1101.07,2045,5590344000,3183463100,0.025269774
sh000001,1999/3/4,2046,1128.95,1120.71,2046,4951400000,3121497100,0.000186048
sh000001,1999/3/5,2047,1132.36,1124.09,2047,5201943000,3071186200,0.003020506
sh000001,1999/3/8,2048,1142.11,1128.39,2048,5631702000,3104663800,0.008610336
sh000001,1999/3/9,2049,1136.94,1135.37,2049,5900199000,4002903200,-0.004526709
sh000001,1999/3/10,2050,1132.74,1127.17,2050,5326390000,3038058800,-0.003694126
sh000001,1999/3/11,2051,1149.93,1133.15,2051,6941610000,3998205100,0.015175592
sh000001,1999/3/12,2052,1158.7,1148.67,2052,7064437000,4495672400,0.007626551
sh000001,1999/3/15,2053,1164.64,1159.15,2053,7295911000,5008176700,0.005126435
sh000001,1999/3/16,2054,1166.93,1155.94,2054,6598637000,4032669000,0.001966273
sh000001,1999/3/17,2055,1159.1,1158.59,2055,7548775000,4956740300,-0.006709914
sh000001,1999/3/18,2056,1151.99,1147.57,2056,5927449000,3697612500,-0.00613407
sh000001,1999/3/19,2057,1172.93,1150.34,2057,7165931000,5680622600,0.018177241
sh000001,1999/3/22,2058,1172.74,1168.34,2058,7695285000,5632754200,-0.000161988
sh000001,1999/3/23,2059,1170.95,1163.28,2059,8784440000,3780260100,-0.00152634
sh000001,1999/3/24,2060,1169.03,1167.1,2060,6132947000,3805379000,-0.001639694
sh000001,1999/3/25,2061,1156.85,1155.01,2061,5133762000,3773399700,-0.010418894
sh000001,1999/3/26,2062,1161.12,1154.94,2062,5151964000,3544642200,0.003691058
sh000001,1999/3/29,2063,1169.49,1158.09,2063,5518242000,3999718400,0.007208557
sh000001,1999/3/30,2064,1157.51,1156.05,2064,5147192000,3443104400,-0.010243781
sh000001,1999/3/31,2065,1158.05,1150.82,2065,4842390000,3486601300,0.000466519
sh000001,1999/4/1,2066,1168.5,1158.44,2066,6202124000,4981375300,0.00902379
sh000001,1999/4/2,2067,1184.4,1170.31,2067,7665532000,5845191000,0.013607189
sh000001,1999/4/5,2068,1194.47,1187.06,2068,8071769000,6256008000,0.008502195
sh000001,1999/4/6,2069,1199.6,1191.58,2069,6709361000,4989342100,0.004294792
sh000001,1999/4/7,2070,1201.63,1193.73,2070,8141675000,5813793300,0.001692231
sh000001,1999/4/8,2071,1202.47,1192.46,2071,8176106000,5365980600,0.00069905
sh000001,1999/4/9,2072,1205.14,1196.74,2072,9809011000,6831574900,0.00222043
sh000001,1999/4/12,2073,1195.34,1193.66,2073,10202961000,6908185900,-0.008131835
sh000001,1999/4/13,2074,1178.19,1174.14,2074,7348214000,4912139600,-0.014347382
sh000001,1999/4/14,2075,1181.52,1174.27,2075,5325704000,3833017800,0.002826369
sh000001,1999/4/15,2076,1170.62,1168.59,2076,7370369000,4546185100,-0.009225405
sh000001,1999/4/16,2077,1166.24,1162.31,2077,7241138000,4492720400,-0.003741607
sh000001,1999/4/19,2078,1159.47,1156.61,2078,7671990000,4014308500,-0.00580498
sh000001,1999/4/20,2079,1171.6,1159.56,2079,10691399000,3905078300,0.010461676
sh000001,1999/4/21,2080,1144.07,1143.05,2080,9520690000,4179717000,-0.023497781
sh000001,1999/4/22,2081,1137.16,1110.65,2081,9089428000,4531599300,-0.00603984
sh000001,1999/4/23,2082,1140,1135.61,2082,6756822000,3520446600,0.00249745
sh000001,1999/4/26,2083,1112.79,1112,2083,6041763000,3157918200,-0.023868421
sh000001,1999/4/27,2084,1091.7,1089.76,2084,5624835000,2881964200,-0.018952363
sh000001,1999/4/28,2085,1091.09,1087.79,2085,4732066000,3045270000,-0.000558762
sh000001,1999/4/29,2086,1116.41,1090.56,2086,5046362000,3168527600,0.023206152
sh000001,1999/4/30,2087,1120.93,1114.18,2087,4196097000,2597537200,0.004048692
sh000001,1999/5/4,2088,1111.76,1108.89,2088,4088966000,2378657600,-0.008180707
sh000001,1999/5/5,2089,1116.93,1105.35,2089,4374633000,2125256500,0.004650284
sh000001,1999/5/6,2090,1128.22,1116.64,2090,6390982000,2759395600,0.010108064
sh000001,1999/5/7,2091,1120.74,1117.94,2091,5833327000,2867402900,-0.006629913
sh000001,1999/5/10,2092,1071.93,1065.18,2092,6881933000,3594177500,-0.043551582
sh000001,1999/5/11,2093,1095.4,1072.04,2093,4348191000,2320905500,0.021895086
sh000001,1999/5/12,2094,1100,1092.79,2094,3961647000,2346321100,0.004199379
sh000001,1999/5/13,2095,1088.86,1086.46,2095,3660732000,2016842600,-0.010127273
sh000001,1999/5/14,2096,1063.28,1060.5,2096,4859056000,2673954500,-0.02349246
sh000001,1999/5/17,2097,1065.56,1047.83,2097,3753625000,2101401100,0.002144308
sh000001,1999/5/18,2098,1059.87,1058.39,2098,4004592000,1952889500,-0.005339915
sh000001,1999/5/19,2099,1109.09,1057.72,2099,5987952000,4023146300,0.046439658
sh000001,1999/5/20,2100,1147.71,1113.32,2100,10670592000,6953875000,0.03482134
sh000001,1999/5/21,2101,1168.72,1152.26,2101,15705957000,9421370000,0.018306018
sh000001,1999/5/24,2102,1213.65,1164.9,2102,20741160000,13417241000,0.038443768
sh000001,1999/5/25,2103,1202.89,1198.07,2103,28737594000,15454290500,-0.008865818
sh000001,1999/5/26,2104,1236.05,1195.84,2104,16205778000,11756461600,0.027566943
sh000001,1999/5/27,2105,1283.02,1247.32,2105,22576348000,17628894200,0.038000081
sh000001,1999/5/28,2106,1277.15,1260.71,2106,31968358000,15829195200,-0.004575143
sh000001,1999/5/31,2107,1279.33,1253.25,2107,23473261000,16681238900,0.001706926
sh000001,1999/6/1,2108,1311.59,1276.12,2108,17229449000,13657011300,0.025216324
sh000001,1999/6/2,2109,1287.93,1287.01,2109,22232502000,17168164900,-0.018039174
sh000001,1999/6/3,2110,1268.32,1259.01,2110,16661480000,12441163200,-0.015225983
sh000001,1999/6/4,2111,1285.58,1271.16,2111,13684804000,11353125700,0.013608553
sh000001,1999/6/7,2112,1326.52,1285.15,2112,15662290000,13072819200,0.031845548
sh000001,1999/6/8,2113,1333.64,1319.5,2113,16198350000,13638321200,0.005367428
sh000001,1999/6/9,2114,1348.61,1323.99,2114,15632292000,12810832000,0.011224918
sh000001,1999/6/10,2115,1364.35,1353.56,2115,24877430000,18278629300,0.011671276
sh000001,1999/6/11,2116,1370.39,1359.28,2116,18841190000,13764889100,0.004427017
sh000001,1999/6/14,2117,1427.71,1382.53,2117,25261662000,17337062600,0.041827509
sh000001,1999/6/15,2118,1387.59,1366.65,2118,37484679000,26646873100,-0.028100945
